"Meal, Inexpensive Restaurant",300.00 ₹
"Meal for 2 People, Mid-range Restaurant, Three-course","1,550.00 ₹"
McMeal at McDonalds (or Equivalent Combo Meal),400.00 ₹
Domestic Beer (0.5 liter draught),150.00 ₹
Imported Beer (0.33 liter bottle),250.00 ₹
Cappuccino (regular),180.00 ₹
Coke/Pepsi (0.33 liter bottle),42.94 ₹
Water (0.33 liter bottle),18.50 ₹
"Milk (regular), (1 liter)",58.62 ₹
Loaf of Fresh White Bread (500g),43.00 ₹
"Rice (white), (1kg)",77.60 ₹
Eggs (regular) (12),99.26 ₹
Local Cheese (1kg),357.00 ₹
Chicken Fillets (1kg),292.29 ₹
Buffalo Round (1kg) (or Equivalent Back Leg Red Meat),650.00 ₹
Apples (1kg),145.02 ₹
Banana (1kg),59.32 ₹
Oranges (1kg),81.90 ₹
Tomato (1kg),47.33 ₹
Potato (1kg),31.15 ₹
Onion (1kg),37.50 ₹
Lettuce (1 head),48.86 ₹
Water (1.5 liter bottle),29.26 ₹
Bottle of Wine (Mid-Range),"1,000.00 ₹"
Domestic Beer (0.5 liter bottle),152.67 ₹
Imported Beer (0.33 liter bottle),220.77 ₹
Cigarettes 20 Pack (Marlboro),355.00 ₹
One-way Ticket (Local Transport),50.00 ₹
Monthly Pass (Regular Price),"1,000.00 ₹"
Taxi Start (Normal Tariff),65.00 ₹
Taxi 1km (Normal Tariff),20.00 ₹
Taxi 1hour Waiting (Normal Tariff),180.00 ₹
Gasoline (1 liter),100.33 ₹
Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),"1,050,000.00 ₹"
Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),"2,038,846.36 ₹"
"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment","5,309.61 ₹"
1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans),0.87 ₹
"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",874.13 ₹
"Fitness Club, Monthly Fee for 1 Adult","1,908.12 ₹"
Tennis Court Rent (1 Hour on Weekend),633.33 ₹
"Cinema, International Release, 1 Seat",300.00 ₹
"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","7,368.42 ₹"
"International Primary School, Yearly for 1 Child","175,111.11 ₹"
1 Pair of Jeans (Levis 501 Or Similar),"2,528.52 ₹"
"1 Summer Dress in a Chain Store (Zara, H&M, ...)","2,549.93 ₹"
1 Pair of Nike Running Shoes (Mid-Range),"4,605.26 ₹"
1 Pair of Men Leather Business Shoes,"3,999.94 ₹"
Apartment (1 bedroom) in City Centre,"14,062.50 ₹"
Apartment (1 bedroom) Outside of Centre,"9,750.00 ₹"
Apartment (3 bedrooms) in City Centre,"28,842.11 ₹"
Apartment (3 bedrooms) Outside of Centre,"18,105.26 ₹"
Price per Square Meter to Buy Apartment in City Centre,"84,311.96 ₹"
Price per Square Meter to Buy Apartment Outside of Centre,"44,934.96 ₹"
Average Monthly Net Salary (After Tax),"67,444.44 ₹"
"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",7.84
